seller,seller_rank,item_sales_brl,cumulative_pct_sellers,cumulative_pct_sales
b1a81260566c1bac3114a6d124413f27,354,7585.4,12.6745,72.2123
0432ead42b6c8a0bdf68154add917fdf,355,7574.4,12.7103,72.2736
ebd2d60905fb58271facef5596b620d3,356,7569.11,12.7462,72.335
725c32fa80c2faacc4fc88450d27314e,357,7566.9,12.782,72.3963
e5a3438891c0bfdb9394643f95273d8e,358,7549.96,12.8178,72.4574
058fd0aa2bfdb2274e05e1ae971dabb6,359,7549.9,12.8536,72.5186
8e8a7ce9f2f970dc00e2acf6f6e199f6,360,7547.0,12.8894,72.5797
9596c870880d900012f2e8e6e30d06d7,361,7539.85,12.9252,72.6408
b18dc380845b24038cfc48006478f099,362,7534.07,12.961,72.7019
73a63f72308aa20a46f4b1632018f196,363,7518.9,12.9968,72.7628
5b925e1d006e9476d738aa200751b73b,364,7515.5,13.0326,72.8237
33a17d60c64393351ebf1ef860f4e0f2,365,7503.68,13.0684,72.8845
062ce95fa2ad4dfaedfc79260130565f,366,7479.1,13.1042,72.9451
903037660cf848a717166eb7a06d616e,367,7460.22,13.14,73.0055
42bde9fef835393bb8a8849cb6b7f245,368,7445.0,13.1758,73.0658
7008613ea464bad5cb9b83456e1e6a8f,369,7420.8,13.2116,73.126
d51e0a403fe2e689ece6c73359d96e12,370,7380.0,13.2474,73.1858
0bae85eb84b9fb3bd773911e89288d54,371,7372.17,13.2832,73.2455
a420f60ff1aa9acc80d0e42959f2b313,372,7362.4,13.319,73.3051
f25e239052084705e17a982bc600ab2a,373,7311.0,13.3548,73.3644
7a241947449cc45dbfda4f9d0798d9d0,374,7305.66,13.3906,73.4236
961dff0a659b4561334372337dd897d9,375,7297.0,13.4264,73.4827
b347677812ea483b0f528eaf8cbc09b7,376,7288.99,13.4622,73.5417
4e17c65a516f69d023a2ae78b84f28d6,377,7274.86,13.498,73.6007
6fd52c528dcb38be2eea044946b811f8,378,7248.56,13.5338,73.6594
cee48807215b30a12ca2ca10ffb5f250,379,7192.23,13.5696,73.7177
dbb9b48c841a0e39e21f98e1a6b2ec3e,380,7186.85,13.6054,73.7759
4aba391bc3b88717ce08eb11e44937b2,381,7184.88,13.6412,73.8341
7bac63f6603d382cc8d0832eb6c100a8,382,7173.95,13.677,73.8923
08633c14ef2db992c11f840f04fad4cd,383,7165.2,13.7129,73.9503
d624126b9206f595fb3fbb6ba03b28a8,384,7161.9,13.7487,74.0083
bd0389da23d89b726abf911cccc54596,385,7122.46,13.7845,74.066
b4f8921fcc4ff77b66bea6dda43dcd51,386,7116.23,13.8203,74.1237
f80edd2c5aaa505cc4b0a3b219abf4b8,387,7091.7,13.8561,74.1812
7d456afc660226829370f3173d14520c,388,7084.35,13.8919,74.2386
c26a2be5b53b7db6b276280da212a779,389,7083.0,13.9277,74.2959
54065e9aef7e9e9c2dc23b7594db021a,390,7079.0,13.9635,74.3533
381c83fdca332ea6afd896da20bf6e4a,391,7073.8,13.9993,74.4106
014c0679dd340a0e338872e7ec85666a,392,7058.0,14.0351,74.4678
dd55f1bb788714a40e7954c3be6df745,393,7041.76,14.0709,74.5248
7722b1df1b0e383e000397b2c11e3e19,394,7006.8,14.1067,74.5816
aced59e9b31ef866a94f9e7f29d8d418,395,6992.5,14.1425,74.6383
18a349e75d307f4b4cc646a691ed4216,396,6991.63,14.1783,74.6949
b8630e1121437d41cb08e3c749c2c2e2,397,6959.0,14.2141,74.7513
4bfc7a4a1cf8d4d2121c27422d9e50b5,398,6942.5,14.2499,74.8075
e333046ce6517bd8bb510291d44f0130,399,6936.0,14.2857,74.8637
e0a366315b1b726b6c7832d664c0f530,400,6930.29,14.3215,74.9199
6a51fc556dab5f766ced6fbc860bc613,401,6927.97,14.3573,74.976
5656537e588803a555b8eb41f07a944b,402,6886.9,14.3931,75.0318
86bb7c4b535e49a541baf3266b1c95b1,403,6872.7,14.4289,75.0875
b3b17aab11f273023a5f22ca52e1eb70,404,6850.0,14.4647,75.143
32b8764b4ef628b53608fc34011fcc13,405,6810.0,14.5005,75.1982
febab0275244b9a49a623f0bd613ca2f,406,6798.12,14.5363,75.2533
b2ac621f0d0322434d04a12b078b9369,407,6779.5,14.5721,75.3082
f1fd5ab1181f827ffad998c1a5de7d74,408,6764.99,14.6079,75.363
d98eec89afa3380e14463da2aabaea72,409,6763.59,14.6438,75.4178
54219883e72aad869adfb2a54b7bfa0f,410,6750.0,14.6796,75.4725
e3b4998c7a498169dc7bce44e6bb6277,411,6735.0,14.7154,75.5271
3340ef1913fb70d28420f6ceb685c339,412,6731.15,14.7512,75.5816
455c5640e8c5bd1b2ee85c0158f85727,413,6729.5,14.787,75.6361
80ceebb4ee9b31afb6c6a916a574a1e2,414,6729.0,14.8228,75.6906
abe021b01ba992245271b9aa422032df,415,6720.0,14.8586,75.7451
52d76513f0c4d97f3b99570e2c94ee31,416,6693.21,14.8944,75.7993
db2956745b3a8e9f3785c99f34b5d25e,417,6680.0,14.9302,75.8534
a2e874074c877c5a05abae80ad6e488f,418,6656.0,14.966,75.9074
30829ded4523ab9224b93bc49a62c95f,419,6653.81,15.0018,75.9613
36a968b544695394e4e9d7572688598f,420,6652.83,15.0376,76.0152
8648b1e89e9b349e32d3741b30ec737e,421,6639.05,15.0734,76.069
63b464dbf392c7b80d12d932fa7cafed,422,6622.0,15.1092,76.1226
83e197e95a1bbabc8c75e883ed016c47,423,6574.19,15.145,76.1759
750303a20e9c56b2a6bc45cdce0b897d,424,6572.6,15.1808,76.2291
33c51922b6e3c16b24a8f28e5833c99d,425,6562.59,15.2166,76.2823
b410bdd36d5db7a65dcd42b7ead933b8,426,6533.9,15.2524,76.3352
aac29b1b99776be73c3049939652091d,427,6523.69,15.2882,76.3881
751bdc4d83a466c7206cd42e8f426b03,428,6520.96,15.324,76.4409
ee27a8f15b1dded4d213a468ba4eb391,429,6499.0,15.3598,76.4936
58f1a6197ed863543e0136bdedb3fce2,430,6459.0,15.3956,76.5459
4c03b9dd4c11ee2cb35c96c49efc9420,431,6458.6,15.4314,76.5982
1127b7f2594683f2510f1c2c834a486b,432,6418.08,15.4672,76.6502
376a891762bbdecbc02b4b6adec3fdda,433,6406.23,15.503,76.7022
4b5f66b7adcf57f1ecc0d3c07dd6b177,434,6381.78,15.5388,76.7539
ff4ea69c2a729e83e63c7579e4ef8170,435,6368.0,15.5747,76.8055
1da366cade6d8276e7d8beea7af5d4bf,436,6348.59,15.6105,76.8569
5b67882648febfb6e1225e6ad7164f6b,437,6313.49,15.6463,76.908
31ae0774c17fabd06ff707cc5bde005f,438,6279.86,15.6821,76.9589
397c4d0c005b6f41f90098ac724e28cb,439,6278.0,15.7179,77.0098
bd4889b5e9133b35b66e42a8665cea5c,440,6271.9,15.7537,77.0606
2528744c5ef5d955adc318720a94d2e7,441,6245.0,15.7895,77.1112
eb3071b9f0b0ddaa2df5ea130f09f26b,442,6230.0,15.8253,77.1617
670c26e0f1bf8d0576271d5cfaec6d2b,443,6200.2,15.8611,77.2119
e5e33c0d8e7e002f398f5dc4cbbb338f,444,6166.3,15.8969,77.2619
989becdce12ebc39863c2bceab6f3ca1,445,6164.9,15.9327,77.3118
fa1a9dec3a9940c072684a46728bf1fc,446,6156.5,15.9685,77.3617
679769a98cfcc6da877c8486ff1c13f3,447,6132.0,16.0043,77.4114
57e632711dec9ec14ca7546769483e7e,448,6130.06,16.0401,77.461
11305281b50fff20ae8bb473f8e11876,449,6113.74,16.0759,77.5106
f12ff17ad8bbf01ec5c33b17e506649b,450,6101.0,16.1117,77.56
d6b664fa0667064c6d76394e7848d790,451,6080.0,16.1475,77.6093
bacb1f0ed56ad24198f5810d2b3fe9a5,452,6078.05,16.1833,77.6585
8a32e327fe2c1b3511609d81aaf9f042,453,6071.13,16.2191,77.7077
6f892e20a171e98efe17fdb971ff319b,454,6049.0,16.2549,77.7567
ad781527c93d00d89a11eecd9dcad7c1,455,6039.63,16.2907,77.8057
ade45994b717ccee333492330fbf037b,456,6039.0,16.3265,77.8546
5d0363b33554b373851fc1622e4d5f3c,457,6004.99,16.3623,77.9032
92eb0f42c21942b6552362b9b114707d,458,6004.53,16.3981,77.9519
40d54b51e962dbe09cabbcfd33298dee,459,6001.06,16.4339,78.0005
ececbfcff9804a2d6b40f589df8eef2b,460,6000.67,16.4697,78.0491
b4ffb71f0cb1b1c3d63fad021ecf93e1,461,5993.44,16.5055,78.0977
f4c4daa86e30c7e5a553a8d518ac03a5,462,5984.31,16.5414,78.1462
282f23a9769b2690c5dda22e316f9941,463,5964.68,16.5772,78.1945
bba74270a87732727b5a3b4fd9ac1c39,464,5964.6,16.613,78.2428
37515688008a7a40ac93e3b2e4ab203f,465,5954.1,16.6488,78.2911
8e6cc767478edae941d9bd9eb778d77a,466,5929.35,16.6846,78.3391
516e7738bd8f735ac19a010ee5450d8d,467,5923.89,16.7204,78.3871
9baf5cb77970f539089d09a38bcec5c3,468,5882.69,16.7562,78.4348
f84a00e60c73a49e7e851c9bdca3a5bb,469,5849.24,16.792,78.4822
dfc5fb7259bb2b599ca565e6e9448f0f,470,5819.65,16.8278,78.5293
2fdde51ad3e12f297da656d4fbd5d0b5,471,5803.0,16.8636,78.5763
609e1a9a6c2539919b8205cf7c4e6ff0,472,5787.65,16.8994,78.6232
2c9e548be18521d1c43cde1c582c6de8,473,5784.76,16.9352,78.6701
0bf0150d5b9d60d9cd2906003332f085,474,5774.6,16.971,78.7169
34056b8b55c1775a22af2331670a799c,475,5718.4,17.0068,78.7632
6b243f80ed07b10f0e8aa0f21a205f3c,476,5703.1,17.0426,78.8094
91f848e9f4be368f4318775aac733370,477,5668.61,17.0784,78.8553
dee656f0f566ed1aa85bd137c943f08f,478,5665.2,17.1142,78.9012
640e21a7d01df7614a3b4923e990d40c,479,5659.09,17.15,78.9471
52ac6f920b7280e4c6d30dd94de6259b,480,5657.3,17.1858,78.9929
d63c73efd41eb002280e7ec831424edb,481,5598.0,17.2216,79.0383
6a8b085f816a1f75f92dbac6eb545f8f,482,5594.17,17.2574,79.0836
02d35243ea2e497335cd0f076b45675d,483,5535.0,17.2932,79.1284
04aa0a1c5ce6b222003403a3e11c3cc0,484,5518.0,17.329,79.1732
33dd941c27854f7625b968cc6195a552,485,5510.0,17.3648,79.2178
9616352088dcf83a7c06637f4ebf1c80,486,5505.2,17.4006,79.2624
7dc8c42cc750eeafea6c85712ffee9bf,487,5497.73,17.4364,79.3069
ff1fb4c404b2efe68b03350a8dc24122,488,5486.0,17.4723,79.3514
05d2173d43ea568aa0540eba70d2ca76,489,5483.63,17.5081,79.3958
688756f717c462a206ad854c5027a64a,490,5443.21,17.5439,79.4399
94e93ce877be27a515118dbfd2c2be41,491,5436.58,17.5797,79.484
3f0e48d209018b466fcd3bb4ccfeb520,492,5399.0,17.6155,79.5277
c4af86330efa7a2620772227d2d670c9,493,5396.0,17.6513,79.5714
e2aee0892199b1d92530e371abd825bf,494,5392.77,17.6871,79.6151
240b9776d844d37535668549a396af32,495,5346.83,17.7229,79.6584
817245bcc3badd82bbd222e0366951a6,496,5345.6,17.7587,79.7018
916c9de0b5ad957346eeeb12f332687e,497,5336.5,17.7945,79.745
ba143b05f0110f0dc71ad71b4466ce92,498,5324.76,17.8303,79.7881
8c16d1f32a54d92897cc437244442e1b,499,5295.97,17.8661,79.831
e62b2d6ac10570a035a30bafcf01d263,500,5294.49,17.9019,79.8739
a4b6b9b992b46e9ef863637af96e04bc,501,5293.0,17.9377,79.9168
cc3d14116804f7209f3884f6367f1152,502,5284.8,17.9735,79.9596
e06f09ec0a4aca210779cf1cfc63cf19,503,5279.49,18.0093,80.0024
8476243f92442881ddd5b578975cf115,504,5272.0,18.0451,80.0451
b14db04aa7881970e83ffa9426897925,505,5245.1,18.0809,80.0876
e9c6969d40e6a3d2d0f90013165c2b98,506,5239.98,18.1167,80.1301
5bffbafbb22daf6d3bfc216a46db8708,507,5239.7,18.1525,80.1725
4d0041cdbe51b4617d95c70b19decc74,508,5235.2,18.1883,80.215
26d8a1c7c75d513045798992ead43aa2,509,5220.34,18.2241,80.2572
8a432f4e5b471f8da497d7dc517666e2,510,5191.0,18.2599,80.2993
2a261b5b644fa05f4f2700eb93544f2c,511,5190.0,18.2957,80.3414
dbdd0ec73a4817971d962698f2fea022,512,5187.0,18.3315,80.3834
d9bd94811c3338dceb4181f3dbc0c73e,513,5186.34,18.3673,80.4254
822bad9bc42b51213ba522fe87b7ab5d,514,5160.0,18.4032,80.4672
02ecc2a19303f05e59ce133fd923fff7,515,5144.42,18.439,80.5089
0cbcee27c791afa0cdcb08587a2013a8,516,5054.15,18.4748,80.5498
afe0067131b73e40875c9b6c10bd2e21,517,5040.5,18.5106,80.5907
e0878efa0e0b7e5313ac0b43bc04c081,518,5025.4,18.5464,80.6314
0873d9f8f36123f8d910f4760e788cfb,519,4996.26,18.5822,80.6719
b6d44737c043328708f6749c2dbe50bd,520,4992.9,18.618,80.7123
835f0f7810c76831d6c7d24c7a646d4d,521,4990.2,18.6538,80.7528
83deb69e889cf80f82be1dc6d5f2d486,522,4968.31,18.6896,80.793
0691148aee60ca47977c187804f935ae,523,4964.73,18.7254,80.8332
257e61d3251fb5efb9daadddbc2cf7ca,524,4962.0,18.7612,80.8734
45213867cefbf2cd4c6177e10216a951,525,4955.42,18.797,80.9136
87e24fc7052259b1f7f607d61c10d8be,526,4947.79,18.8328,80.9537
f680f85bee2d253556ac91be391d2c82,527,4924.03,18.8686,80.9936
5670f4db5b62c43d542e1b2d56b0cf7c,528,4914.16,18.9044,81.0334
f181738b150df1f37cb0bd72e705b193,529,4907.8,18.9402,81.0732
503c1de08ae81a2d86f17951b204db55,530,4906.99,18.976,81.1129
e9d99831abad74458942f21e16f33f92,531,4903.49,19.0118,81.1526
23c38debaffe4a25a30fdbd9b586a13f,532,4900.2,19.0476,81.1923
45ba18c210d42734ec52c0c1c574e9ee,533,4899.54,19.0834,81.232
f67efa3f0b6761102a7f8c6b7b571f5d,534,4898.7,19.1192,81.2717
9674754b5a0cb32b638cec001178f799,535,4880.44,19.155,81.3113
0d85bbda9889ce1f7e63778d24f346eb,536,4845.2,19.1908,81.3505
f84fa566034f5e8e880a07ec624c56af,537,4839.17,19.2266,81.3897
4bf2f4ee540798a61f9636d12cd9cc80,538,4835.56,19.2624,81.4289
f6122bc84774df1b372bdb3bb88ddb9f,539,4799.87,19.2982,81.4678
2a7dc43cecabf23403078e2188437d1d,540,4795.91,19.334,81.5067
c35affa65afd250151285c5917fc1c8a,541,4779.92,19.3699,81.5454
1bb2bdb95f4841f1bba2c0d2cd83d3c9,542,4746.06,19.4057,81.5838
30a2f535bb48308f991d0b9ad4a8c4bb,543,4731.3,19.4415,81.6222
3be634553519fb6536a03e1358e9fdc7,544,4708.11,19.4773,81.6603
4917cee8d902e13428c3ec4b1ca6f315,545,4705.9,19.5131,81.6984
0307f7565ff85b299b6e5ef162b1b1a9,546,4695.0,19.5489,81.7365
582d4f8675b945722eda7c0cb61ba4c7,547,4671.97,19.5847,81.7743
c12b92bf1c350f3e6bf88d3596219c86,548,4668.88,19.6205,81.8122
8931a84a914b3fe9b1ddaa4d704947ca,549,4668.3,19.6563,81.85
67bf6941ba2f1fa1d02c375766bc3e53,550,4644.0,19.6921,81.8876
1336efc61c316ddf92c899eb817f7cae,551,4616.31,19.7279,81.925
a3dd39f583bc80bd8c5901c95878921e,552,4607.81,19.7637,81.9623
575df70bde3f9f2b30bf8d2e9910d725,553,4594.15,19.7995,81.9996
dbd66278cbfe1aa1000f90a217ca4695,554,4584.6,19.8353,82.0367
099095b050cfe8eb1ddff5317587e96e,555,4573.85,19.8711,82.0738
5b179e9e8cc7ab6fd113a46ca584da81,556,4554.1,19.9069,82.1107
2addf05f476d0637864454e93ba673d5,557,4552.0,19.9427,82.1476
c68fb906c8f4b4b946d8386bfa6e5467,558,4541.16,19.9785,82.1843
37dd29b36c458d82f74a953c40c43645,559,4536.99,20.0143,82.2211
31da954dc0855f2495c6310f70a2f931,560,4531.0,20.0501,82.2578
13fa2a6c6b9d0f43cb588d7c82117a12,561,4528.0,20.0859,82.2945
c840d3fdbba0790404fdae73d253b253,562,4522.28,20.1217,82.3311
180c3376aff0e43dd5788709df48a843,563,4513.0,20.1575,82.3677
080102cd0a76b09e0dcf55fcacc60e05,564,4509.27,20.1933,82.4042
ce69a8021d18961dd2a40269b7c2c293,565,4508.11,20.2291,82.4408
abcd2cb37d46c2c8fb1bf071c859fc5b,566,4497.32,20.2649,82.4772
a63bfbaa882c8f4542891b4e2246cc7f,567,4486.0,20.3008,82.5136
b4a476fbd28de64b1e347abf9089366a,568,4479.04,20.3366,82.5498
e81e1f9c3e762e620f3fb60a51499e16,569,4465.99,20.3724,82.586
3df020b72d3d44b3af9d110fa3940b65,570,4441.1,20.4082,82.622
e067ad2c1c0b48758eb1b5228bcf7a68,571,4436.4,20.444,82.658
cfa5ab0e4d3fc212fd0b3410e7081c62,572,4430.82,20.4798,82.6938
6061155addc1e54b4cfb51c1c2a32ad8,573,4429.9,20.5156,82.7297
45d33f715e24d15a6ccf5c17b3a23e3c,574,4427.1,20.5514,82.7656
968268a686aa05d1f529fb07dff08130,575,4425.49,20.5872,82.8015
fc906263ca5083d09dce42fe02247800,576,4417.9,20.623,82.8373
fad44952713764836814be105382aee5,577,4409.0,20.6588,82.873
709e16e2b25c7474d980076c6bfc4806,578,4408.8,20.6946,82.9087
f021c962aaba8ef6eb527a9c2c8394d1,579,4398.5,20.7304,82.9443
55d3daac7c404d59e51c2aa2f4dc5a23,580,4390.7,20.7662,82.9799
bbad7e518d7af88a0897397ffdca1979,581,4390.42,20.802,83.0155
9add47bf45ce8e8c7db6b9cf670b1e09,582,4383.74,20.8378,83.051
d379f449f2a3b271bc01c0782020f705,583,4379.56,20.8736,83.0865
0176f73cc1195f367f7b32db1e5b3aa8,584,4363.4,20.9094,83.1218
15aac934c58d886785ac1b17953ea898,585,4353.9,20.9452,83.1571
eed78ac17f7f795a19a709745f00cd4e,586,4349.5,20.981,83.1924
a3f0b55de503387383c7b1de3ad7f678,587,4348.4,21.0168,83.2276
c500367424994318b9e779ff1ae9a330,588,4346.4,21.0526,83.2628
3ade81dab5a172b88e1871c28ae05260,589,4339.6,21.0884,83.298
e8b4225284fbb02d16f200513f1f395d,590,4332.41,21.1242,83.3331
9df5750209b83567ec144eb299d7d634,591,4327.0,21.16,83.3681
ad420dd0c4f92f8af951ac24b86d0cf5,592,4295.3,21.1958,83.4029
282c7480173bb9c01dd41cc739fec010,593,4274.2,21.2317,83.4376
1fdc574883ef3b33ad41562d93f3a74a,594,4251.0,21.2675,83.472
43f8c9950d11ecd03a0304a49e010da6,595,4249.59,21.3033,83.5064
537eb890efff034a88679788b647c564,596,4226.5,21.3391,83.5407
7e3f87d16fb353f408d467e74fbd8014,597,4223.7,21.3749,83.5749
8a130737016f838139d31878787a39c9,598,4222.03,21.4107,83.6091
fcdd820084f17e9982427971e4e9d47f,599,4213.99,21.4465,83.6432
b2479f944e1b90cf8a5de1bbfde284d6,600,4199.64,21.4823,83.6773
02f623a8eb246f3c5f7c2f96462654e6,601,4198.0,21.5181,83.7113
8bb48dc19fccaa8613b6229bf7f452a2,602,4190.72,21.5539,83.7452
4c498c7345e89aebad651544829beca0,603,4189.77,21.5897,83.7792
ef990a83bbea832f36ebe81376335aa8,604,4177.2,21.6255,83.813
0ef83d7d83ed97cd2a0049ac8be5f88a,605,4171.01,21.6613,83.8468
23613d49c3ac2bd302259e55c06c050c,606,4166.3,21.6971,83.8806
6288c69c4ce638e59925e59193f98b16,607,4163.81,21.7329,83.9143
3c03b12bab54d8b37d79d914bfdb1aa0,608,4130.44,21.7687,83.9478
681fce914360217db47784ae28905a96,609,4127.33,21.8045,83.9812
d66c305afaec317ebee552073a674429,610,4126.59,21.8403,84.0146
ea67327e24487bdfac5fbfa37ea124df,611,4104.7,21.8761,84.0479
2a167ca73899c85001a837d8fb4962f6,612,4097.0,21.9119,84.0811
f35b3c613c4f7b2275f4185d0a3c59ec,613,4047.25,21.9477,84.1139
06579cb253ecd5a3a12a9e6eb6bf8f47,614,4026.1,21.9835,84.1465
8f580d36c1e9d6fbce95283403c7d447,615,4017.3,22.0193,84.1791
f7496d659ca9fdaf323c0aae84176632,616,4007.9,22.0551,84.2115
55a5b51f93f2b70ea513f5a047b0262a,617,4002.3,22.0909,84.244
f789d2c4f2c2eb38fc4373e7a4b35264,618,3994.31,22.1267,84.2763
b90e891671cffd9557f33a97dc523645,619,3994.0,22.1625,84.3087
9803a40e82e45418ab7fb84091af5231,620,3989.0,22.1984,84.341
cc63f0dd2acba93ffed4fe9f8e0321fa,621,3977.89,22.2342,84.3732
bede56095ba33c42038fb85f707b8a42,622,3973.9,22.27,84.4054
834f8533b2ecb6598dd004ff3de7203a,623,3966.33,22.3058,84.4376
3c7c4a49ec3c6550809089c6a2ca9370,624,3964.77,22.3416,84.4697
50c9975695009e5e6473912e83a6d1da,625,3964.4,22.3774,84.5018
6ec1a01e866584bb679eb9b098345919,626,3960.66,22.4132,84.5339
ec8879960bd2221d5c32f8e12f7da711,627,3957.5,22.449,84.566
bf3c6d2a28b2b5501e6c15448982dcc9,628,3956.5,22.4848,84.598
98dac6635aee4995d501a3972e047414,629,3945.35,22.5206,84.63
8bd0f31cf0a614c658f6763bd02dea69,630,3929.75,22.5564,84.6618
d20b021d3efdf267a402c402a48ea64b,631,3922.3,22.5922,84.6936
6fc26fe110feebd80a433e1f012a84f9,632,3910.87,22.628,84.7253
6b3bd31ad8fcda4b2635ec9f3ff2ecdf,633,3903.2,22.6638,84.7569
f00e21b1e91a79653163b7fd8f293ff1,634,3900.09,22.6996,84.7885
99002261c568a84cce14d43fcffb43ea,635,3888.0,22.7354,84.82
42fa4ee7240e9b8eb4576358ec142ba7,636,3845.7,22.7712,84.8512
e883aa812c37a7413226856f4579fe91,637,3837.5,22.807,84.8823
8ed8ea9a57c862f2c18c2fe41f601d56,638,3831.9,22.8428,84.9133
d12c926d74ceff0a90a21184466ce161,639,3831.38,22.8786,84.9443
bccf933e006e9b94a6184af782963e77,640,3830.95,22.9144,84.9754
cd6efc47efaabf134f8bdb654e10b4f1,641,3825.57,22.9502,85.0064
11bfa66332777660bd0640ee84d47006,642,3823.99,22.986,85.0374
232a6014e7b10cba61c6c2b2ea6bb4b0,643,3819.97,23.0218,85.0683
3361277dc30b7cccdb0c286b24219756,644,3809.33,23.0576,85.0992
cb41bfbcbda0aea354a834ab222f9a59,645,3792.0,23.0934,85.1299
6a0cbc8af2e8abd1bdfb777943d174c6,646,3788.15,23.1293,85.1606
f76a3b1349b6df1ee875d1f3fa4340f0,647,3772.89,23.1651,85.1912
02f5837340d7eb4f653d676c7256523a,648,3767.06,23.2009,85.2217
f46490624488d3ff7ce78613913a7711,649,3760.19,23.2367,85.2521
7f152321c60a266edc53af1925ef96c1,650,3759.81,23.2725,85.2826
1d0997ff06b524ce9289ffd75114ecd3,651,3747.0,23.3083,85.313
3c4e0452bff7a2a788179488d3d77032,652,3746.4,23.3441,85.3433
13d058e4eeac2ce8217660b2f8a05812,653,3739.78,23.3799,85.3736
d566c37fa119d5e66c4e9052e83ee4ea,654,3717.2,23.4157,85.4037
822166ed1e47908f7cfb49946d03c726,655,3714.83,23.4515,85.4338
520b493b57809f446cb0a233bb3e25c7,656,3698.9,23.4873,85.4638
b19f3ca2ea475913750f25a5c37c8d8f,657,3685.47,23.5231,85.4937
5f5b43b2bffa8656e4bc6efeb13cc649,658,3677.2,23.5589,85.5235
2745f798279e0ed033addcc1474776d7,659,3668.53,23.5947,85.5532
beadbee30901a7f61d031b6b686095ad,660,3661.98,23.6305,85.5829
33ac3e28642ab8bda860a2f693000e78,661,3661.03,23.6663,85.6125
3f995f07c49d0d55a99d5c54957f7d81,662,3660.7,23.7021,85.6422
7d76b645482be4a332374e8223836592,663,3660.66,23.7379,85.6718
8b2492b7ff4468839593fafeed55bad9,664,3660.08,23.7737,85.7015
7f2617c58d5d06806987308b45654351,665,3656.8,23.8095,85.7311
6bb0724edf0b62fb91ac404873a97241,666,3653.0,23.8453,85.7607
715bbd5ba4e6b74cb0d2f29eb45058b0,667,3643.7,23.8811,85.7902
1eade46fba20122dc4aefb379f8c636b,668,3635.37,23.9169,85.8197
0509040ea3fe50071181bbc359eb7738,669,3634.45,23.9527,85.8491
891071be6ba827b591264c90c2ae8a63,670,3633.38,23.9885,85.8786
e49c26c3edfa46d227d5121a6b6e4d37,671,3624.35,24.0243,85.9079
2199e7fe213c16213bf5d6a7eadc9a5d,672,3615.29,24.0602,85.9372
38e679b9e0064cd94c6f035707344dae,673,3599.25,24.096,85.9664
edf96ef93ed595084bbcbd9224bd2894,674,3597.0,24.1318,85.9955
14d7985702e72162bbf13b6beb74ab2b,675,3595.0,24.1676,86.0247
3364a91ec4d56c98e44174de954b94f6,676,3579.94,24.2034,86.0537
f2336e113377dd21c744d9c4fc8293a9,677,3563.0,24.2392,86.0825
c0563dd588b775f2e37747ef6ad6c92c,678,3557.3,24.275,86.1114
8f119a0aee85c0c8fc534629734e94fd,679,3553.89,24.3108,86.1402
585175ec331ea177fa47199e39a6170a,680,3549.0,24.3466,86.1689
b39d7fe263ef469605dbb32608aee0af,681,3546.1,24.3824,86.1976
a0415d9b25ede3c4b1e477e9916ffc03,682,3544.2,24.4182,86.2264
42b729f859728f5079499127a9c2ef37,683,3543.6,24.454,86.2551
f3da5b2ff499efb8d4a6d371d175d7dd,684,3540.89,24.4898,86.2838
b561927807645834b59ef0d16ba55a24,685,3532.7,24.5256,86.3124
96804ea39d96eb908e7c3afdb671bb9e,686,3530.75,24.5614,86.341
6750d71153f00fc58829af2a8ef1bcf1,687,3514.0,24.5972,86.3695
79ed755314cfe6df0daef2c6cd3022cd,688,3507.8,24.633,86.3979
1b938a7ec6ac5061a66a3766e0e75f90,689,3490.2,24.6688,86.4262
4559697a8f7e637227c2eeaed843baff,690,3486.3,24.7046,86.4544
2ff97219cb8622eaf3cd89b7d9c09824,691,3485.9,24.7404,86.4826
3ab971ce71839580d2ae5b4e40fe8044,692,3483.4,24.7762,86.5109
c731d18cea9bf687ffee82a241c25b11,693,3483.0,24.812,86.5391
e7d5b006eb624f13074497221eb37807,694,3478.93,24.8478,86.5673
71039d19d4303bf9054d69e9a9236699,695,3477.5,24.8836,86.5954
8ff38bc3969e67c36c48343a07090f66,696,3472.0,24.9194,86.6236
67883baaae6134ee81b271a542613728,697,3463.0,24.9552,86.6516
23a0ffca143a15b9b5bbdb7d552f626a,698,3458.53,24.991,86.6797
56642bcb79900e777d68e91915cb4267,699,3454.64,25.0269,86.7076
602044f2c16190c2c6e45eb35c2e21cb,700,3442.19,25.0627,86.7355
c9a06ece156bb057372c68718ec8909b,701,3420.0,25.0985,86.7632
406822777a0b9eb5c50e442dd4cd3ec5,702,3413.29,25.1343,86.7909
99a54764c341d5dc80b4a8fac4eba3fb,703,3406.26,25.1701,86.8185
ec80e49e69745ab6c14f984bf2149423,704,3398.0,25.2059,86.846
eb4df17aed01d918c65f0f8d650900c0,705,3380.89,25.2417,86.8734
827f8f69dfa529c561901c4f2e0f332f,706,3380.49,25.2775,86.9008
276677b5d08786d5dce7c2149dcce48b,707,3372.3,25.3133,86.9281
1a932caad4f9d804097d7f8e615baed1,708,3372.0,25.3491,86.9555
1b8356dabde1d35e17cef975c3f82730,709,3366.4,25.3849,86.9827
b1fecf4da1fa2689bccffa0121953643,710,3357.84,25.4207,87.0099
d673a59aac7a70d8b01e6902bf090a11,711,3347.33,25.4565,87.0371
df560393f3a51e74553ab94004ba5c87,712,3335.88,25.4923,87.0641
cac4c8e7b1ca6252d8f20b2fc1a2e4af,713,3333.29,25.5281,87.0911
